id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat,lon,housenumber,street,state,city,bathrooms
5e4e7b7cb7e4c2a79185da2463ee7660a2ebfada,2017-07-19,rent,Departamento,-31.4147441,-64.1883898,13000.0,130,120.0,8,1350.0,"Gran departamento de 3 Dormitorios ubicado en un piso bajo, orientación al frente - Ingreso por ascensor directo - Gran estar comedor, 3 dormitorio y una gran sala de estudio mas depositoEl departamento original se modifico para ser adaptado como un gran estudio jurido - Ingreso al la recepción por escalera y ascensor - Gran sala de reuniones con ventanales al frente - 3 oficinas con bibliotecas empotradas - Gran baño zonificado - Gran espacio archero - Cocina separada - Gran balcón cerrado cerrado como deposito - Departamento con ventilación cruzada - Piso completo",Departamento - Centro,-37.114111,-56.862652,560,Avenida Arquitecto Jorge Bunge,Buenos Aires,Pinamar,2
25180b33941623a936183ee3f2de3b4d57cd6f6a,2017-09-18,rent,Departamento,-34.613587,-58.361843,2099.0,85,85.0,2,,"Corredor Responsable: Alejandro Botta - CUCICBA 5922Contacto: María Rosa Zuazo - MLS ID # 420391014-95MARTILLERO: ALEJANDRO BOTTA CUCICBA 5922   Departamento ubicado en La Porteña 1 edificio del grupo FAENA, frente al hotel, en el corazón de Puerto Madero.  Espectacular 2 amb. de 85 mts con balcon al frente.  Al ingresar a la unidad nos vamos a encontrar con un toilette de recepción.  Cocina integrada, con grandes espacios de guardado y mesadas de mármol de Carrara.  Living comedor de gran tamaño con pisos de madera.  Habitación con baño en suite y vestidor. La misma posee salida al balcon el cual tiene vista hacia el hotel Faena.  1 cochera en el 1er subsuelo.  La Porteña 1 esta en el centro geográfico del barrio mas nuevo de Buenos Aires, y cuenta con 52 residencias distribuidas en 8 pisos.  Desde la entrada misma al edificio, se respira el estilo magnético y sofisticado que Philippe Starck y Alan Faena supieron imprimirle a sus diseños.  Un departamento digno de ser visitado! no dejes de consultarnos.  AMENITIES:  * Sistema de seguridad y control de acceso las 24hs.  * Piscina Climatizada  * Solarium   * Fitness center: gimnasio - sauna  * Laundry La posibilidad de disfrutar los servicios del Hotel mas emblemático.  Obs: ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas"".",Alquiler 2amb La Porteña FAENA/ cochera/amoblado,-37.110922,-56.873976,1469,Avenida Arquitecto Jorge Bunge,Buenos Aires,Pinamar,2
e640fa0e421a81383d7bbfa3f0df452e88c7ef45,2017-11-01,rent,Departamento,-27.3901761658,-55.8968912,278.5,40,40.0,2,,"HERMOSO DEPARTAMENTO A ESTRENAR DE 1 DORMITORIODepartamento de un dormitorio, placard y ventilador de techo, cocina con bajo mesada y mesa empotrada en la pared, baño completo con ducha electrica, muy lindo, lugar seguro y tranquilo, sobre importante avenida, muy transitada, servicios urbanos a media cuadra, plazas cercanas y a pasos de la costanera.POSADAS INMOBILIARIA TEL: 4439306 CEL: 3765065456 - 3764733225",ALQUILO DEPARTAMENTO A ESTRENAR DE 1 DORMITORIO($4800 Ref.#231825),-34.71913033333334,-58.25837783333333,441,Almirante Brown,Buenos Aires,Quilmes,2
1feab7d8aa1bd9834b8f93fa4e491d0523c85704,2017-10-26,rent,Departamento,-34.5686317307,-58.4316086228,278.5,17,17.0,1,,MONOAMBIENTE CON KICHINETTE 17 m2 AMOBLADO,MONOAMBIENTE EXCELENTE UBICACIÓN ,-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
71dd6b1e0b7e42266e967cf47d21a9a16ac228a7,2017-08-18,rent,Departamento,-34.8879485,-58.3821985,278.5,100,70.0,2,,"Excelente departamento interno, a 150 mt estacin Glew, 1 Dormitorio, Cocina Comedor, Bao, lavadero.Fondo jardin. .Publicado por Lascano Propiedades a traves INMOMAP","SUSPENDIDO Andrade 65, Glew Alte Brown",-34.3966341,-58.64768577972652,240,Avenida del Puerto,Buenos Aires,Nordelta,2
a2782ed34327ac2f2d943c2f4c24d87151335409,2017-10-18,rent,Casa,-37.8765178,-57.5217796,278.5,263,,4,,"Chalet en alquiler por temporada o fracciónequipado 6/8 personasChalet 4 Ambientes. con parque, Sum y cochera ( lote 648 m2., sup. 260m2., cub. 200 m2. – PB.: cochera con baulera (2) – Living Comedor. apaisado con hogar – Toilette - Cocina. separada. con isla – lavadero separado. – sala máquinas – Sum con parrilla – amplio jardín y parque – P.A.: Hall, 3 Dormitorios (1 suitte con hidro y vestidor), todos con amplio balcón terraza – baño tripartimentado – Detalles de calidad, calefacción por losa radiante – Consulte su valor",Chalet en Rumenco,-34.39693,-58.648432,240,Avenida del Puerto,Buenos Aires,Nordelta,2
4c34086d194ddb5029aa1a0816f20b26ff922da3,2017-11-18,rent,Departamento,-34.421189,-58.576327,557.0,40,40.0,2,,"Corredor Responsable: Uno Bienes Raices SRL - CMCPSI 5821Contacto: Lucila Kevorkian - MLS ID # 420041246-130ALQUILER DTO 2 AMBIENTES CONTRAFRENTE CON COCHERA. - IMPECABLE  Y SUPER LUMINOSO !!! Albarellos y Boulevard Saenz Peña, Tigre.  Living Comedor - Cocina integrada - Dormitorio - Baño completo. Balcón con parrilla. Cochera Sup. Cub: 40 mts 2 estimativamente  Se entrega recién pintado  Valor: $10.400.-  mensuales. Expensas: $ 1.500.- estimativamente.  Requisitos: Garantía propietaria de familiar directo de CABA. Constancia de ingresos acordes al monto del alquiler. Ajuste 30% anual.  Informes de la garantía y certificación de firmas a cargo del Inquilino Dos meses de deposito. ",ALQUILER TIGRE - DEPTO 2 amb + COCHERA y PARRILLA,-34.39483,-58.649681,220,Boulevard del Mirador,Buenos Aires,Nordelta,2
17ee6f515005b943cb4a10154920d62934f50452,2017-10-28,rent,Departamento,-34.5920273,-58.3875259,4200.0,180,180.0,5,,"Excelente departamento con o sin muebles , Living doble hacia balcón aterrazado vista al frente, comedor,2 dormitorios con vista abierta hacia contrafrente amplio, 2 baños completos, cocina, dependencia y lavadero. Reciclado.Precio U$S4.200, gastos incluidos.",Departamento en alquiler en recoleta,-34.649869934693875,-58.63995813265306,2259,Montes de Oca,Buenos Aires,Castelar,2
6e942e95cbd8c8ced1c742d31fdd08142a8c5b37,2017-08-12,rent,Departamento,-34.594215,-58.379931,4200.0,290,290.0,5,,"Corredor Responsable: Cristian Arnal Ponti - C.U.C.I.C.B.A 3570Contacto: Liliana Zelerteins - MLS ID # 221046-288PRECIO PAQUETE - USD 4.000 -Importante Torre ,Semipiso de categoría ,muy luminoso al frente sobre la elegante calle Arroyo a metros del Hotel Sofitel.es un  3er piso con 2 cocheras fijas y seguridad las 24 horas.  Amueblado Gran Hall de entrada . Doble entrada :Palier individual y entrada de servicio Gran Living y comedor en ""L""  apaiisajados con ventanales hacia el balcón  aterrazado Escritorio. Toilette  Tv. Plasma en todos los dormitorios y 1 en el living 3 Dormitorios :  1 master en suite con importante. Vestidor. , otro con cama doble , gran placard y el tercero con cama nido (para tres personas ) escritorio y placard , otro baño completo con Jacuzzi  , escritorio muy amplio (o 4to. dormitorio)  con su amplio placard Los baños  con jacuzzi en excelente estado  ..,muy alegres. Amplia cocina con comedor diario, equipada con heladera de doble puerta y freezer no frost, lavavajillas para 12 personas, horno empotrado aparato de cocina 6 hornallas Sector de lavadero con lavarropa y secador de ropa  por calefacción. Dependencia de servicio con baño y muy amplio dormitorio. Agua caliente y calefacción central Aire acondicionado en todos los dormitorios y living/ comedor Persianas eléctricas en todos los ambientes El edificio cuenta con grupo electrógeno PRECIO  TOTALl usd 4.200   PAQUETE !!!!!!!!!  Gran Oportunidad!!!! (Incluye ABL , AYSA , EXPENSAS) Para los casos de alquiler de vivienda el monto maximo de comision que se le puede requerir a los propietarios sera el equivalente de 4,15 centesimos (4,15 %) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoria de informes a los inquilinos en el caso de ser personas fisicas.",ALQUILER 5 AMBIENTES  2 COCHERAS  PAQUETE USD 4200,-34.614264,-58.531839,2000,320 - 15 de Agosto,Buenos Aires,Villa Raffo,2
eeb23cbcc8984aa7c79c2d11effa2e13059405e2,2017-07-21,rent,Departamento,-34.610906,-58.36195,4200.0,160,160.0,4,,"Corredor Responsable: Raul Hector Merlo - CUCICBA 2407Contacto: Natalia Faierman - MLS ID # 61079-407Martillero: RAÚL HÉCTOR MERLO CUCICBA 2407 / CSI 5438     Alquiler paquete (incluye Expensas,Abl y Agua) El departamento esta ubicado en el prestigioso edificio Río Plaza , esta totalmente amueblado y equipado con el más exclusivo gusto. Vistas abiertas y panorámicas , muy luminoso. Se puede alquilar mensual , anual o residencial ( por dos años ) Moderno departamento en lujoso edificio de Puerto Madero de 160 metros con 3 dormitorios y dos cocheras y una baulera , para hospedar entre 2 a 6 personas.Ubicado en el barrio más exclusivo ,moderno y seguro de Buenos Aires.Posee 3 dormitorios ,principal en suite ,amplio living y cocina de ultima generación con comedor diario ,baño  completo,toilette y amplio balcón.  .Excelentes amenities  ( piscina, sum,gym etc) Seguridad 24 hs  Cocheras en primer piso super comoda   Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato.",Alquiler amueblado P Madero 3dorm 2 coch Paquete,-34.904989900000004,-57.95622705,425,Calle 4,Buenos Aires,La Plata,2
9ec137cd031199eeca64fb38edb7f19530c4e345,2017-08-09,rent,Departamento,-34.6104263,-58.3617076,4200.0,180,160.0,4,,"Imperdible departamento en Chateau, Puerto Madero. Todo luz y sol. Vista abierta al río. Muy luminoso. El departamento está compuesto por balcón, baulera, cocina, comedor, comedor diario, dependencia de servicio, tres dormitorios en suite, escritorio, hall, lavadero, living comedor, toilette y vestidor. El edificio cuenta con los siguientes amenities: aire acondicionado, calefacción, cancha de deportes, gimnasio, hidromasaje, laundry, piscina, quiencho, sala de juegos, sauna, solarium, SUM y vigilancia. Cochera doble. DIGNO DE VER!!FGK PROPIEDADES./",Julieta Lanteri  - Puerto Madero - Capital Federal,-38.02660163265306,-57.533800693877545,3505,Aristóbulo del Valle,Buenos Aires,Mar del Plata,2
a9b71053179ae16ed75c79d8e4bd8782967ec71d,2017-06-07,rent,Departamento,-34.5778182,-58.4060384,12500.0,595,280.0,4,,"IMPRESIONANTE DEPARTAMENTO EN EL CORAZON DE PALERMO. PISO ALTISIMO. IMPRESIONANTE VISTA A RIO Y A CIUDAD. INCREIBLE DETALLES DE DECORACION, CALIDAD Y EXCELENCIA EN SUS TERMINACIONES. MUY BIEN  DECORADOS, 3 AMPLIAS HABITACIONES EN TRES DE ELLAS SON EN SUITE. AMPLISIMO LIVING COMEDOR CON SALIDA A TERRAZA PROPIA DE 220 MTS CON PARRILLA PROPIA. IMPRESIONANTE MIRADOR!!.LA TORRE SE CARACTERIZA POR SU EXCELENCIA EN AMENITIES- PISCINA CLIMATIZADA SOLARIUM, JUEGO PARA NIÑOS, GIMANSIO, SPA CON JACUZZI, SALA DE RELAX, SALA DE MASAJES SAUNA.SUM, SALON DE NIÑOS- ESTACIONAMIENTO DE CORTESIA, LAUNDRY, COCHERA FIJA Y CUBIERTASEGURIDAD 24 HSVALOR DE ALQUILER U$S 12500 paquete",TORRE GELLY IMPRESIONANTE DEPTO DE 4 AMB MASDEPENDENCIA Y TERRAZA Y PARRILLA PROPIA,-38.008794,-57.537373,1400,Bolívar,Buenos Aires,Mar del Plata,2
7f2d1b22fa7fcec740d95e89c9833a24d181d225,2017-10-20,rent,Departamento,-34.5711496,-58.4232966,5999.0,147,147.0,4,,"Exclusivo departamento en la Torre Bellini 4 AMBIENTES + DEPENDENCIA.Dormitorio Principal en Suite con vestidor y una vista UNICA! 2do Dormitorio con baño completo!  3er Dormitorio! ""Todo el Depto Fue reciclado a Nuevo""Balcón con deck y cerramiento de Vidrio LOCK con posibilidad de abrirlo!  a metros de Av. Libertador, la plaza Alemania, y los parques. Piso altísimo con excelentes vistas al rio, planetario y bosques. Tiene living y comedor, toilette, tres dormitorios (el principal en suite), un baño completo, gran cocina y amplias dependencias de servicio 2. Cochera propia. Edificio con amenities, pileta, gym, microcine, sauna, Parrilleros SUM y demás detalles de categoría. REQUISITOS: Solvencia Locataria, Garantia Propietaria Acorde ala Locación ""demostración de Ingresos"" ""El departamento esta a estrenar Nunca se uso y el Locatario estrenaría todo""",AMOBLADO IDEAL EMPRESA  Torre Bellini Altisimo,-37.987796,-57.578537,5499,Bolívar,Buenos Aires,Mar del Plata,2
451a6889e047267d5075e41426b515b029ae9320,2017-05-11,rent,Departamento,-34.5795494,-58.4077129,5999.0,145,145.0,4,,"Exclusivo departamento en la Torre Bellini 4 AMBIENTES + DEPENDENCIA.(OPCION COCHERAS U$S 200 C/U) ""ALQUILER PAQUETE"" 2 COCHERAS + EXPENSAS Y ABL U$S 6.500"" El apartamento se entrega en Todos Los ambientes con Led Tv Samsung Ultra HD.- Ropa Blanca de cama, ""Todo Equipado de mas alto nivel"" Vajilla copas, Equipo de sonido Bose bluetooth, Puertos USB en todos los ambientes! Luces Dimerizadas"" Lava seca Ropa, Heladera 2 frios, Lava platos, cafetera, etc.- Dormitorio Principal en Suite con vestidor y una vista UNICA! 2do Dormitorio con baño completo!  3er Dormitorio! ""Todo el Depto Fue reciclado a Nuevo""Balcón con deck y cerramiento de Vidrio LOCK con posibilidad de abrirlo!  a metros de Av. Libertador, la plaza Alemania, y los parques. Piso altísimo con excelentes vistas al rio, planetario y bosques. Tiene living y comedor, toilette, tres dormitorios (el principal en suite), un baño completo, gran cocina y amplias dependencias de servicio 2. Cochera propia. Edificio con amenities, pileta, gym, microcine, sauna, Parrilleros SUM y demás detalles de categoría. REQUISITOS: Solvencia Locataria, Garantia Propietaria Acorde ala Locación ""demostración de Ingresos"" ""El departamento esta a estrenar Nunca se uso y el Locatario estrenaría todo""",Venta Torre Bellini Altisimo !!,-37.984545,-57.549002,500,20 de Septiembre,Buenos Aires,Mar del Plata,2
1f8c8603ffe853b58b441b58f0cd0b0865a6a4ba,2017-10-20,rent,Departamento,-34.58522,-58.426652,5999.0,147,147.0,4,,"Exclusivo departamento en la Torre Bellini 4 AMBIENTES + DEPENDENCIA.Dormitorio Principal en Suite con vestidor y una vista UNICA! 2do Dormitorio con baño completo!  3er Dormitorio! ""Todo el Depto Fue reciclado a Nuevo""Balcón con deck y cerramiento de Vidrio LOCK con posibilidad de abrirlo!  a metros de Av. Libertador, la plaza Alemania, y los parques. Piso altísimo con excelentes vistas al rio, planetario y bosques. Tiene living y comedor, toilette, tres dormitorios (el principal en suite), un baño completo, gran cocina y amplias dependencias de servicio 2. Cochera propia. Edificio con amenities, pileta, gym, microcine, sauna, Parrilleros SUM y demás detalles de categoría. REQUISITOS: Solvencia Locataria, Garantia Propietaria Acorde ala Locación ""demostración de Ingresos"" ""El departamento esta a estrenar Nunca se uso y el Locatario estrenaría todo""",AMOBLADO IDEAL EMPRESA  Torre Bellini Altisimo,-37.986473,-57.559284,1101,San Juan,Buenos Aires,Mar del Plata,2
b18490b04e320db3da5a23647d112ec994fbed1d,2017-11-25,rent,Departamento,-34.593676,-58.379997,1500.0,45,45.0,2,,"45 m2, living/Comedor con Sofa cama, Cocina equipada con heladera, microondas, vajilla. Dormitorio con Cama King, TV LCD, Cable y Wi-Fi, caja de seguridad, vestidor. Servicios del Apart-Hotel, Conserjería, Lobby bar, Gimnasio, Piscina, Servicio de limpieza para el departamento.No incluye: Desayuno, art. de tocador, lavandería, servicio de telefonía.Alquiler diario: U$D Alquiler semanal: U$D Alquiler mensual: U$D Los valores no incluyen IVA",Departamento en alquiler con muebles,-34.487409081632656,-58.50002397346939,125,Sarmiento,Buenos Aires,Martínez,2
5f7020a953b61082f5c54061ed1e0ee800e69664,2017-08-01,rent,Departamento,-34.5937053,-58.3785306,1500.0,100,100.0,4,,"AMPLIO DEPARTAMENTO - DOS DORMITORIOS Y ESCRITORIO EL CUAL PUEDE SER UN TERCER DORMITORIO BALCÓN CON AMPLIA VISTA AL CONTRAFRENTE - DEPENDENCIA - ZONA MUY PRESTIGIOSA DE BS.AS.- DIMENSIONES DE LOS AMBIENTES:LIVING: 4,45 x 4,62 // comedor: 5,00 x 4,06 // dormitorio: 3,60 x 3,42 // dormitorio: 3,40 x 3,38 // dormitorio o escritorio: 3,64 x 2,65 //cocina: 4,24 x 3,71 ///",DEPARTAMENTO DE CATEGORÍA EN EXCELENTE ZONA,-34.487409081632656,-58.50002397346939,125,Sarmiento,Buenos Aires,Martínez,2
e0c29b661b511ef775a93fddeb3656b53b766c56,2017-08-05,rent,Departamento,-34.587503,-58.422954,1500.0,46,46.0,2,,"Corredor Responsable: Mario Gabriel Gerez - CUCICBA 6477Contacto: Liliana Chapuis - MLS ID # 371113-127ALQUILER 2 AMB. TORRE ESMERALDA PALERMO SOHO  El precio incluye Expensas, ABL y servicios alquiler tradicional 24 meses amoblado Piso alto Living comedor con pisos flotantes, amplios ventanales, doble vidrio, salida a balcón. aire acondicionado split frío Balcon con deck de madera. vista abierta Dormitorio con cortina blackout. Placard Baño completo Cocina integrada al living. Horno y anafe eléctricos. Calefacción por loza radiante. Agua caliente central.  Amenities: pileta descubierta (pb) Gimnasio y sauna (subsuelo) Longe (piso 25) Sum (piso 2 torre anexa) parrilla (piso 3 torre anexa). Laundry, Juego para niños.  Seguridad las 24 hs. Grupo electrógeno. Edificio de 10 años, 25 pisos, 2 cuerpos, 5 ascensores.  MARTILLERO MARIO GABRIEL GEREZ CUCICBA 6477    ",ALQUILER 2 AMB. TORRE ESMERALDA PALERMO SOHO,-34.501578775510204,-58.51962153061224,1784,Corrientes,Buenos Aires,Martínez,2
a010bfc32486091e016c4b308ce0c719c5b43c8c,2017-10-05,rent,Departamento,-34.5718963,-58.4294656,1500.0,112,87.0,3,15379.0,"Disponible a partir del 10 de febrero 2018Departamento en alquiler sin muebles por 2 años. El precio no incluye las expensas ni los servicios y es para contrato de 2 años sin los muebles.Ubicado en plena zona de Las Cañitas en edificio con amenities. Terraza con solarium y vista al campo de Polo.A efectos de optimizar la información que podemos brindarle le adelantamos aquí los requisitos que se requieren para poder alquilar la propiedad: - Se ingresa con 1 mes de depósito y el primer mes de alquiler- El Inquilino debe justificar ingresos comprobables acorde al monto del alquiler y gastos.- Presentar garantía familiar de Capital Federal pudiendo en algunos casos ser posible de la Pcia. de Buenos Aires, solo en estos casos si el garante es familiar directo (madre, padre, hermano/a), puede demostrar ingresos en actividad actual en relación de dependencia y el garante cuenta con más de una propiedad a su nombre. Presentar Informe de dominio de la propiedad ofrecida en garantía.Importante: Es excluyente contar con un garante que tenga un vínculo comprobable con el inquilino. No sirve como garantía el pago de meses por adelantado, seguros de caución o considerar como suficiente que el futuro inquilino tenga un bien inmueble a su nombre (si bien esto va a colaborar para redondear un buen perfil del postulante). Para tener en cuenta: No se aceptan mascotas ",Departamento - Las Cañitas,-34.48959775405405,-58.496523505405406,298,Juan José Paso,Buenos Aires,Martínez,2
aa8a869e88b301946fed00b86c0d22e54fb5bcbb,2017-11-24,rent,Departamento,-34.5825797776,-58.4144629884,1500.0,140,130.0,3,,"Edificio de categoría estilo francés, al frente sobre Juncal. A metros del Botánico. Techo doble altura, amplios ventanales con luz todo el día. Dependencia de servicio con baño propio. Cocina reciclada con comedor diario y lavadero independiente. Luz y ventilación natural en todos los ambientes. Amplios placards . 2 baños completos con luz y ventilación natural . A 2 cuadras del subte línea D y todas las paradas de colectivos de Santa Fe y Las Heras. El departamento se entrega todo pintado en impecable estado.Se entrega SIN ALFOMBRA con pisos de PARQUET PULIDO y PLASTIFICADO a nuevo!!!",Juncal 3700-3 amb c/dep todo luz! living y comedor con ventanales a balc corrido,-34.68387619183674,-58.58651310408163,4354,Doctor Ramón Carrillo,Buenos Aires,San Justo,2
b3233830bc29ebbe34c8a69b6b6517d5803c02af,2017-10-22,rent,Departamento,-34.6150653903,-58.3767529294,1500.0,120,120.0,5,,"Corredor Responsable: Martin Macagno - CUCICBA 6267Contacto: Santiago Zalazar - MLS ID # 420561033-27Gran oportunidad para adquirir una propiedad de real jerarquía, en el exclusivo e histórico pasaje Santa Marina, de San Telmo ... 5 ambientes con todos los servicios ...rodeado de jardines que circundan edificios, de exquisita arquitectura que se remonta a principios del siglo pasado. ",ALQUILER Depto 5 ambientes San Telmo,-34.47201246464646,-58.50830147777778,406,Roque Sáenz Peña,Buenos Aires,Acassuso,2
f19fb8769010ee510478c73a36f92507249998e2,2017-07-29,rent,Casa,-37.9537118,-57.7739728,1500.0,1400,240.0,5,,"Impecable propiedad con inmejorable vista. 4 dormitorios, piscina iluminada. Vista panorámica. Excelente materiales de construccion y detalles. Valor de alquiler  por 12 meses U$S 1500.- Contacto 223 6776666.-Casa sobre lote de 1400m2. Living comerdor amplio con hermosa vista, cocina amplia y moderna. Importante dormitorio en suite con vestidor. dos dormitorios con baño completo y placares. Habitación de huéspedes o servicio, con baño. Quincho con su baño. Calefacción central, aberturas de aluminio con vidrio doble. Pisos de mármol y de madera laqueada en habitaciones. Garage para dos autos. Piscina iluminada de 10 x 5 m2. Portón automatico. Vista panoramica unica (mar del Plata.) ",Alquiler-Chalet de Categoria- Sierra de los Padres,-34.4572792,-58.62963255306122,26,Jujuy,Buenos Aires,General Pacheco,2
952886f66d2ae79eca46d48e0d156c85d7e342df,2017-11-10,rent,Departamento,-34.5724512,-58.4206126,3000.0,416,416.0,6,,"CONTACTO ROMINA TACCARI 15 EXCELENTE PISO FRENTE AL ROSEDAL2 COCHERAS Y 2 BAULERASCUENTA CON 5 DORMITORIOS, COCINA CON COMEDOR DIARIO, DEPENDENCIA DE SERVICIO, ESCRITORIO, LAVADERO SEPARADOSERVICIOS CENTRALESBALCON ATERRAZADO",PALERMO - AV LIBERTADOR 3700 - FRENTE ROSEDAL 5 AMB,-34.73574778571429,-58.39394338571429,30,Malabia,Buenos Aires,Banfield,2
03dd01a6c03bf337d51fdd95a7107699b62f87e4,2017-08-01,rent,Departamento,-34.5632453,-58.4381987,3000.0,160,150.0,4,,"Alquiler de Departamento 4 AMBIENTES en Palermo, Capital Federal  -PALIER PRIVADO - GRAN LIVING COMEDOR CON SALIDA A BALCONES CON VISTA A BOSQUES DE PALERMO - MUY LUMINOSO - TOILETTE - 3 DORMITORIOS, EL PRINCIPAL EN SUITE CON SALIDA A BALCÓN VIDRIADO - OTRO BAÑO COMPLETO - COCINA COMEDOR DIARIO - DEPENDENCIA DE SERVICIO CON BAÑO - COCHERA - VIGILANCIA - SE ALQUILA CON MUEBLES - EL PRECIO ES PAQUETE - EXCELENTE UBICACIÓN -  - MARTA FLAMINI PROPIEDADES",DEPARTAMENTO EN ALQUILER,-37.455029502040816,-61.932815053061226,488,Avenida Alsina,Buenos Aires,Coronel Suárez,2
0cfe430703440117d9a89d1b63f29ea89754b025,2017-06-20,rent,Departamento,-34.574234,-58.4330439,3000.0,180,125.0,4,14500.0,"ALQUILER de Departamento 4 AMBIENTES en PALERMO, Capital FederalDepartamento con hermoso balcón corrido aterrazado con parrilla. Super luminoso con excelente vista abierta a la ciudad. Palier privado, living comedor, cocina con desayunador, toilette con placard de recepción. 3 dormitorios, uno de ellos en suite con vestidor e hidromasaje, los otros dos poseen placard, 2 baños y habitación de servicio.Cochera dobleEdificio Barracas de Dorrego: en el primer piso tiene laundry y un SUM. En el piso 11, gym, vestuario de damas y caballeros y ducha escocesa. Piso 12: pileta, jacuzzi, parillas y baño. -  - ESTUDIO LCA",DEPARTAMENTO EN ALQUILER,-37.45570098163265,-61.91634569183674,92,Mitre bis,Buenos Aires,Coronel Suárez,2
58dde50b41e99aff060e64e2908e41be473b55e7,2017-10-20,rent,Departamento,-34.5523075,-58.4383521,3000.0,125,108.0,3,15000.0,"Torres Forum Alcorta - Piso 9 con la mejor vista directa al río. Impecable, para mudarte ya. PROPIEDADES PARA SOÑAR.",Departamento - Belgrano Chico,-34.766467,-58.400307,201,Sixto Fernández,Buenos Aires,Lomas de Zamora,2
e953b43fb56951256730a8ec2376972e8f234a0e,2017-10-11,rent,Departamento,-34.5632453,-58.4381987,3000.0,160,160.0,4,1.0,"Alquiler de Departamento 4 AMBIENTES en Belgrano, Capital FederalGran departamento sobre Av. Libertador y Olleros, excelente ubicación.Living comedor muy amplio con salida a balcón al frente. Cocina y breakfast, lavadero separado. Tres dormitorios, principal en suite. Dependencia de servicios con baño. Cochera espacio. Servicios centrales.El valor del alquilier incluye los gastos de expensas y ABL.LUCIANO CAZENAVEInversiones Inmobiliarias / WhatsApp: 15- (Beatriz)Ayacucho 1394.  -  - LUCIANO CAZENAVE INVERSIONES INMOBILIARIAS",DEPARTAMENTO EN ALQUILER,-34.764854071428566,-58.400361942857145,343,España,Buenos Aires,Lomas de Zamora,2
1a9027fda7f5d7590e0fcdb6f57ee8851b6e835c,2017-09-01,rent,Departamento,-34.594721,-58.394517,3000.0,170,170.0,3,,"Corredor Responsable: LEANDRO BONETTI - CPI 6754Contacto: Giselle Laiño - MLS ID # 420931008-4MARTILLERO: LEANDRO BONETTI CPI 6754 / GUILLERMO TORRY CPMCLZ 3095    ALQUILER DE DEPTO, EXCLUSIVO, EDIFICO INTELIGENTE, con COCHERA FIJA, BAULERA Y AMENITIES. 3 ambientes, con escritorio (con placard)  y posibilidad de hacerlo habitación, 2 habitaciones con baño en suite y placard vestidor;  Habitación principal con balcón, protegido con balconfort; Amplio living muy luminoso, con balcón protegido con balconfort; Cocina muy amplia y luminosa, Lavadero independiente; Dependencia de servicio con baño c/ducha, muy amplios también. Doble Circulación; Entrada principal con palier privado; Entrada de servicio con palier privado;  Edificio protegido con seguridad 24 hs. alambrado eléctrico, Depto con puertas pentágono.  Todos los ambientes cuentan con aire acondicionado. Los amenities; SUM COMPLETO con cocina, freezer y parrilla muy amplia; PILETA CLIMATIZADA; Sauna; Gimnasio y Laundry.","EXCLUSIVO DEPTO EN ALQUILER, OPORTUNIDAD ÚNICA",-34.76235,-58.210547,4702,Avenida 14,Buenos Aires,Berazategui,2
e1d9dd38e97126f2d2a175631daa65f85c0ba0e6,2017-08-10,rent,Departamento,-34.6177194,-58.3620561,3000.0,65,61.0,2,,Excelente departamento con vista Juana Manso.Dispone un livin/comedor con salida al balcon corrido (orientación este) - cocina integrada - lavadero  - toilette - 1 dormitorios en suite.Con una cocheraAmenitie:Piletas descubiertas - jacuzzi - gimnasio - salon de usos multiples - sauna - laundry - ducha escocesa - baño finlandes - seguridad las 24 hs.Amoblado y Equipado.El valor incluye los gastos de expensas y abl.  ,Departamento de 2 ambientes - Amoblado,-34.5895,-58.3969,1690,Azcuenaga,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
7d2e92ec1eb4fa5dc2cf7946f4508111d3927a76,2017-07-14,rent,Departamento,-34.6191653,-58.3604664,3000.0,163,133.0,4,,"Exclusivo departamento de 3 dormitorios con cochera, en esquina. Todo la unidad tiene salida a un amplio balcón aterrazado con vista al frente. Esta ubicado en el edificio Harbour Residences dentro del complejo de usos mixtos Madero Harbour. La unidad cuenta con 133m2 cubiertos y 30m2 de balcón aterrazado con deck de madera. ",Exclusivo 3 dormitorios con cochera en Alquiler- Harbour Residences,-34.6054,-58.3665,703,Gorriti Juana Manuela,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
